words,x,y
regeneration,-27.633453369140625,36.567237854003906
garment,-34.030059814453125,-42.02197265625
twentieth,27.722261428833008,-53.501243591308594
entangled,-7.168712615966797,-9.222923278808594
yoke,-47.95005416870117,-5.538963317871094
inspiring,-4.828176975250244,22.49873161315918
depressing,-13.995383262634277,4.003739356994629
manhood,3.282381534576416,37.65647888183594
reluctant,-23.545616149902344,7.295894145965576
wherewith,-41.12612533569336,20.936784744262695
romans,37.36410903930664,44.2578125
themselves,-16.422937393188477,12.408893585205078
freed,-16.863876342773438,21.669538497924805
pharaoh,10.005789756774902,-8.00014877319336
narrow,-23.095783233642578,-20.22872543334961
nor,-18.820764541625977,20.728193283081055
imputation,-20.362815856933594,23.93100357055664
boldly,-35.58374786376953,31.310710906982422
bidding,-26.08574676513672,19.428180694580078
slaves,33.77439498901367,2.7721219062805176
sums,5.791983604431152,15.409371376037598
ransom,-21.04205322265625,18.009511947631836
interior,3.0406947135925293,19.208194732666016
slave,33.779693603515625,2.7870638370513916
tidings,-26.232820510864258,28.458452224731445
want,-17.253684997558594,1.149869441986084
satan,-59.04941940307617,16.796165466308594
clearer,4.309601306915283,30.326763153076172
triumphant,-37.56218338012695,33.62529754638672
captive,6.111423969268799,-8.365865707397461
assert,1.906019687652588,35.393245697021484
submission,-21.01950454711914,39.88455581665039
forgetting,-19.283397674560547,34.84621810913086
sold,9.261995315551758,-32.99132537841797
insufficient,1.4361635446548462,22.37479591369629
disappointed,-24.873462677001953,-4.487673282623291
beget,-36.01411437988281,19.500024795532227
somehow,-28.52437973022461,0.8524762392044067
enslaved,-11.788222312927246,15.248708724975586
confidently,-18.671167373657227,14.14654541015625
lawlessness,-29.67803382873535,16.124605178833008
ripe,-28.165172576904297,-29.99652099609375
occasion,-0.5469714999198914,1.616754174232483
singing,-35.082393646240234,-13.912175178527832
g,51.4052619934082,-27.612098693847656
nehemiah,9.098642349243164,-0.8480750918388367
sorry,-25.8446102142334,-2.923802614212036
grieved,-36.97493362426758,13.29733657836914
affection,-31.506750106811523,47.93077087402344
sunshine,-38.66727066040039,-36.23673629760742
worketh,-37.992801666259766,29.745967864990234
render,-38.79862594604492,20.422842025756836
satisfying,-25.162412643432617,52.9973030090332
multitude,-48.64018630981445,-22.972938537597656
opposites,-8.518670082092285,50.29835891723633
apparent,-2.231166362762451,45.76619338989258
asunder,-33.592350006103516,-31.745363235473633
baptized,5.608936786651611,3.665109872817993
deliver,-44.404788970947266,12.21484088897705
sounding,-38.92135238647461,-30.053499221801758
leadeth,-22.58308219909668,-19.455039978027344
apostle,53.3306884765625,-3.927208423614502
transgression,-45.489051818847656,26.27203369140625
unconscious,-16.400785446166992,52.27202224731445
stain,-30.849782943725586,-34.49657440185547
doubtful,4.641013145446777,30.91935920715332
wheels,-18.419782638549805,-46.75297927856445
onward,-5.008544445037842,12.226140975952148
delightful,-40.740745544433594,-41.647525787353516
attractive,-11.33680248260498,6.837616920471191
prominent,38.90093994140625,8.902579307556152
meek,-34.432891845703125,49.13323974609375
expecting,-21.698392868041992,3.5039446353912354
cultivated,-2.5900719165802,-1.0392919778823853
transmission,-17.779233932495117,-21.345991134643555
exhausting,-6.388840198516846,16.81696319580078
hopeless,-30.650354385375977,-0.21193605661392212
ascend,-47.78945541381836,-25.594444274902344
unworthy,-36.79142379760742,21.091995239257812
varying,7.320019721984863,17.024072647094727
circumstance,6.094723224639893,28.143810272216797
ere,-8.462255477905273,5.296866416931152
alway,-39.72892379760742,17.16484832763672
descended,-47.87382888793945,-25.862598419189453
ascended,-47.89947509765625,-25.82148551940918
heavens,-45.03388977050781,-34.93418884277344
walked,-14.568916320800781,-40.83790969848633
omnipotent,-23.771854400634766,48.99309158325195
remembered,-41.53984832763672,-4.225714683532715
quietly,-26.8420352935791,-14.712556838989258
beats,-30.085132598876953,-18.773235321044922
plants,-34.245338439941406,-51.41148376464844
attach,-20.941679000854492,34.6765022277832
allegiance,43.31013870239258,8.506182670593262
proving,3.78007435798645,28.986116409301758
crowns,-50.342262268066406,-26.248014450073242
disposed,-19.601564407348633,25.219911575317383
foolishness,-47.59843444824219,29.830659866333008
henceforth,-40.4362907409668,22.209552764892578
forgive,-45.311614990234375,28.541118621826172
tasted,-35.39583969116211,39.92214584350586
canst,-60.744544982910156,6.030701160430908
unmarried,-6.807076454162598,-15.9046630859375
thessalonians,36.93002700805664,43.79191970825195
magnified,-35.503761291503906,25.17774772644043
renewal,-15.097635269165039,48.625091552734375
defective,-8.912362098693848,26.910640716552734
blameless,-39.84162139892578,21.664745330810547
guarding,-30.915496826171875,-22.714284896850586
lust,-56.05476379394531,27.458566665649414
kingdoms,44.4210319519043,3.5244319438934326
gratify,-54.58770751953125,30.440811157226562
appetite,-27.49065589904785,-22.56682586669922
eating,-24.35723304748535,-61.26460266113281
regulation,15.848319053649902,13.396832466125488
needless,-17.940542221069336,3.9562857151031494
intimacy,-6.401008605957031,24.64865493774414
confirms,19.146339416503906,35.42901611328125
drag,-17.19622802734375,-32.73750686645508
imagination,-11.521415710449219,53.922176361083984
tendencies,2.360287666320801,44.36647415161133
region,43.56796646118164,-2.049654245376587
explicitly,19.042373657226562,38.9172248840332
renunciation,-13.411598205566406,49.62428665161133
forbid,-33.518394470214844,17.808130264282227
marry,-8.02931022644043,-16.14594841003418
cherished,-22.448740005493164,34.35374450683594
persuaded,-27.96466064453125,20.240999221801758
definitely,-20.243701934814453,0.6682800054550171
stumbling,-8.81078815460205,-62.02656555175781
bank,10.74898624420166,-32.45832824707031
renew,-23.07982063293457,41.53838348388672
forgot,-17.7061824798584,-10.477340698242188
weariness,-36.074058532714844,41.08063888549805
plenty,-15.995996475219727,-7.359760761260986
regulated,13.419502258300781,13.668622970581055
quickened,-52.653900146484375,8.047221183776855
mentions,25.96361541748047,40.046913146972656
dress,-25.79696273803711,-50.4124870300293
jewels,-32.20756912231445,-34.74896240234375
apparel,-32.79071044921875,-41.97807693481445
dressing,-18.297922134399414,-26.620908737182617
buffet,-15.70544147491455,-26.426137924194336
neglected,-4.872733116149902,17.357080459594727
ally,41.88775634765625,8.106778144836426
healing,-44.19992446899414,-1.6975332498550415
washing,-18.32194709777832,-58.33119583129883
touching,-37.30152893066406,-25.434532165527344
unclean,-44.40464782714844,23.668256759643555
impurity,-55.23469161987305,28.853147506713867
anoint,-44.21858215332031,-15.454449653625488
lowest,8.431816101074219,14.300681114196777
dragging,-19.940799713134766,-34.91498565673828
defile,-42.04766845703125,19.230491638183594
owe,-37.59758377075195,49.7125358581543
overcame,-33.54616928100586,11.652303695678711
connects,17.13481330871582,33.64373779296875
links,65.06256866455078,-6.721993446350098
drunkenness,-54.620147705078125,27.896400451660156
vitality,-9.975160598754883,43.97441864013672
displays,-21.499418258666992,31.082319259643555
instinct,-6.633948802947998,28.697528839111328
preservation,-6.4426589012146,48.707984924316406
idolatry,-52.42841720581055,20.65239715576172
envy,-55.77385711669922,26.61971664428711
ambition,-52.998146057128906,28.064346313476562
hezekiah,9.294361114501953,-4.244509220123291
chron,10.119293212890625,-4.711325168609619
restored,-34.693687438964844,18.775468826293945
justifies,-28.458873748779297,17.810253143310547
overcometh,-16.59218406677246,33.049072265625
filthiness,-52.239620208740234,23.971162796020508
graciously,-33.9781608581543,35.23735046386719
thoroughly,-2.9633235931396484,37.68601989746094
workers,26.555822372436523,-23.252344131469727
forsake,-38.144805908203125,18.843448638916016
considers,10.737227439880371,41.14836120605469
behaved,-17.177248001098633,9.656441688537598
abound,-31.88283348083496,43.33184051513672
blemish,-21.73349380493164,20.13786506652832
visible,-17.661270141601562,52.33502197265625
jude,9.018641471862793,3.2307486534118652
ii,-0.6686397790908813,7.883590221405029
realizes,-18.15576934814453,32.72875213623047
supernatural,-15.7074613571167,56.19821548461914
repentance,-44.82548522949219,29.52791976928711
detail,29.733394622802734,43.45940017700195
imperfections,-20.46414566040039,28.2604923248291
faults,-20.044353485107422,27.926807403564453
remaining,2.296135663986206,-33.298160552978516
sharp,-35.43156051635742,-27.703603744506836
judgments,-32.80025863647461,27.415828704833984
selfish,-52.725128173828125,28.43103790283203
samaritan,4.2679057121276855,-5.1070237159729
levite,4.700479030609131,-5.2196807861328125
abounding,-31.48987579345703,43.67376708984375
underneath,-22.246620178222656,-44.0262565612793
boasts,-29.082691192626953,9.366806030273438
expulsion,26.859130859375,-4.002289295196533
purify,-44.15369415283203,24.984888076782227
mission,0.4448501467704773,55.08443832397461
promoted,30.4849853515625,12.888408660888672
epistles,53.16990661621094,-3.673527479171753
forgiving,-32.87779998779297,47.30857849121094
thoughtful,-30.59635353088379,50.5930061340332
relieve,-14.778579711914062,24.80375099182129
needy,-49.18659973144531,1.790929913520813
channel,49.848724365234375,-16.7156925201416
abides,-42.101680755615234,22.274702072143555
footsteps,-19.120893478393555,14.409435272216797
conversation,30.73858070373535,46.95931625366211
favour,-30.6053466796875,23.034826278686523
drinks,-24.809335708618164,-60.239627838134766
streams,-35.43170166015625,-46.649715423583984
declares,-32.60942077636719,22.084430694580078
carries,-33.403114318847656,-20.26056671142578
standpoint,4.811316967010498,46.10602569580078
differently,20.36722755432129,44.250431060791016
professed,12.257205963134766,23.137998580932617
enables,-17.88661766052246,38.84513473510742
recognise,-18.40157127380371,20.747331619262695
acknowledges,-30.742055892944336,20.299985885620117
appearances,-0.3032139837741852,25.097633361816406
circumstances,-2.6705100536346436,59.762939453125
discernment,-25.437416076660156,31.21152687072754
providence,-16.604917526245117,56.226768493652344
supplies,6.733166217803955,-35.53617477416992
blest,-23.86256980895996,41.897151947021484
possibility,-4.526726722717285,56.57098388671875
precept,-27.181461334228516,22.55341911315918
matt,7.770358085632324,3.6071383953094482
xviii,12.38485050201416,-0.11452347785234451
priesthood,16.977807998657227,-7.851144313812256
furniture,-13.459026336669922,-55.00539779663086
apostles,54.54181671142578,-5.4453444480896
accomplishing,-12.25748348236084,22.76188850402832
succeeding,6.40007209777832,21.844966888427734
fitness,2.275463819503784,22.083786010742188
diligently,-29.61669921875,27.81334686279297
reigning,7.161990165710449,7.392463684082031
refreshing,-32.547203063964844,-25.676362991333008
beautifully,-1.615574836730957,5.868530750274658
obtaining,11.685317993164062,18.452665328979492
delusion,-18.636016845703125,28.379981994628906
attaining,-12.786230087280273,47.4320182800293
reminded,-15.16041088104248,36.60109329223633
zealous,-33.790565490722656,32.777862548828125
forgetfulness,-16.997570037841797,30.37204933166504
missions,36.581642150878906,-17.924898147583008
worker,26.660778045654297,-23.34676742553711
excluded,13.429004669189453,20.227922439575195
proclaimed,20.751760482788086,26.101917266845703
royal,16.820711135864258,-6.592825412750244
surrounding,22.569562911987305,-32.04163360595703
spared,-42.546775817871094,6.470905780792236
verily,-43.44296646118164,18.945602416992188
doubts,-16.26973533630371,27.72943878173828
gladly,-34.34298324584961,35.3242301940918
thick,-24.936777114868164,-45.87472152709961
loudly,-28.984668731689453,-12.727716445922852
tread,-43.414703369140625,-23.363719940185547
tribulation,-44.31509017944336,4.533587455749512
washed,-16.356670379638672,-59.38188552856445
robes,-33.608436584472656,-42.3441276550293
shepherd,3.519188404083252,-42.71839904785156
purchased,9.558284759521484,-31.809947967529297
behave,-35.19123458862305,27.486387252807617
pouring,-37.07841873168945,-31.324462890625
departed,0.7205852270126343,-26.922101974487305
forasmuch,-36.004920959472656,22.99970245361328
chasteneth,-45.2122917175293,21.11456298828125
appreciation,-27.777801513671875,45.7630615234375
lovingly,-18.65650177001953,15.709131240844727
assertion,10.636487007141113,37.736732482910156
piety,-26.59902000427246,46.88590621948242
superficial,-7.153838157653809,52.79695129394531
indignation,-40.51123046875,11.182177543640137
fruitless,-10.813429832458496,26.787899017333984
paved,-22.625226974487305,-20.192066192626953
delighting,-27.615951538085938,30.512706756591797
chastening,-37.56927490234375,21.424650192260742
surprised,-25.66120147705078,-4.414842128753662
misery,-40.795711517333984,0.1335107982158661
confession,-27.115615844726562,39.72294998168945
abideth,-42.08148956298828,22.11311912536621
thrive,-3.173614263534546,19.598663330078125
nurse,11.722349166870117,-40.840572357177734
spare,-44.604820251464844,-25.060237884521484
sustains,-19.13509750366211,37.51491928100586
sprinkle,-26.93931770324707,-29.401926040649414
profane,-39.08360290527344,17.23943519592285
quoted,32.349388122558594,37.82146453857422
reformed,34.24569320678711,21.184123992919922
why,-17.48602867126465,1.2308677434921265
ointment,-31.94451332092285,-34.388980865478516
against,-12.664067268371582,15.111834526062012
intelligent,8.700493812561035,56.31569290161133
quick,-23.47203254699707,-9.149736404418945
continuous,-7.953978538513184,43.87425231933594
fleshly,-55.119163513183594,29.776309967041016
precedes,-22.517337799072266,35.221519470214844
dissolved,-40.661319732666016,-26.873008728027344
godliness,-25.797895431518555,52.20742416381836
schooling,30.323299407958984,-27.769575119018555
catastrophe,-8.894495964050293,18.510038375854492
diligence,-27.26883888244629,43.02931213378906
meditations,0.7292935848236084,6.5972371101379395
plural,25.130252838134766,36.75465774536133
behaviour,3.0476691722869873,43.58407974243164
spoke,-13.167896270751953,-6.283627510070801
xvi,12.403977394104004,-0.2077920287847519
v,-0.651502788066864,7.0438337326049805
commanding,-27.435461044311523,19.12983512878418
admired,2.019490957260132,3.6201889514923096
bride,-13.380087852478027,-17.84922218322754
sat,-10.871611595153809,-51.37180709838867
perishing,-42.848751068115234,32.15789794921875
sleeping,-12.2786226272583,-50.83143615722656
closing,-0.21223482489585876,8.476619720458984
worldliness,-53.67851638793945,30.588903427124023
roll,-23.571205139160156,-43.64169692993164
parting,-2.834652900695801,6.528261184692383
ego,-11.991057395935059,52.56586456298828
formally,9.700288772583008,6.6823811531066895
placing,-31.59937286376953,-22.41492462158203
lifelong,-4.250855922698975,12.61027717590332
consequently,-2.329935312271118,33.23102951049805
unlimited,-7.578840255737305,47.525814056396484
increases,-9.03713321685791,47.73415756225586
incarnate,-31.21495819091797,21.791748046875
biblical,15.979827880859375,42.728389739990234
advancement,-11.491600036621094,46.39933395385742
bodily,-27.805461883544922,36.073177337646484
meets,-6.283178329467773,11.240036010742188
godhead,-27.45703125,35.83456802368164
formerly,32.84318542480469,-36.190948486328125
arabic,27.929838180541992,34.46574020385742
indicates,20.80509376525879,38.233707427978516
scriptural,13.403407096862793,37.938392639160156
closest,-17.453765869140625,17.31740379333496
differ,10.868643760681152,48.54632568359375
exhausted,-30.512937545776367,1.196096658706665
surroundings,-4.448695182800293,28.267314910888672
interpretation,24.69022560119629,42.487178802490234
expounding,21.135257720947266,34.67477035522461
allied,30.12694549560547,-2.126312017440796
complex,9.158782958984375,55.49762725830078
immortal,-43.93932342529297,40.35543441772461
runs,-37.10499572753906,-18.233518600463867
shorter,0.296552449464798,-24.365459442138672
catechism,9.071041107177734,6.505816459655762
jonathan,51.833702087402344,-33.32147216796875
delighted,-32.86598587036133,-13.988731384277344
constitute,3.218808889389038,35.231651306152344
lovely,-40.70020294189453,-41.72111892700195
renounce,-20.07295799255371,33.03360366821289
vol,51.698692321777344,-24.39080238342285
identical,21.913047790527344,43.48782730102539
inasmuch,-34.028194427490234,23.606199264526367
restrained,-21.713470458984375,21.994016647338867
hosea,9.87517261505127,1.9710972309112549
exercised,-14.275211334228516,29.420608520507812
admits,2.253934144973755,30.621553421020508
representation,-6.687890529632568,46.59796142578125
exclusion,14.367673873901367,13.45156192779541
signifies,-23.53843879699707,24.78493881225586
asserts,18.29308319091797,28.602014541625977
t,-14.777522087097168,0.9809898734092712
beck,44.170082092285156,-24.407949447631836
comparison,14.645102500915527,34.2957649230957
norm,14.743833541870117,24.829376220703125
lasts,-37.87556838989258,36.57461166381836
destined,-38.21171569824219,32.340023040771484
punishments,-41.69051742553711,8.808754920959473
offence,-29.017196655273438,15.041651725769043
preserving,-23.499881744384766,39.33552551269531
miraculous,-14.945318222045898,63.772491455078125
universe,-17.18150520324707,58.20915222167969
intact,-22.069799423217773,-24.763376235961914
domain,-7.382501602172852,48.760345458984375
relatively,7.850869178771973,19.609493255615234
sovereignty,-24.344200134277344,48.71403503417969
sincerely,-30.036062240600586,40.00765609741211
withdrawal,-0.32776322960853577,23.104087829589844
shake,-27.549806594848633,-40.65925598144531
annihilation,-10.823124885559082,20.253313064575195
respects,5.53119421005249,41.00237274169922
imperfection,-17.81305503845215,50.211002349853516
transcends,-15.733925819396973,51.115821838378906
eateth,-42.89240264892578,18.016523361206055
doubtless,-34.76340103149414,22.26447868347168
whilst,-33.61479187011719,20.516366958618164
marshall,52.49141311645508,-39.190765380859375
compare,20.176713943481445,39.30944061279297
eminent,31.109323501586914,22.856969833374023
incidentally,-4.429508686065674,5.686336994171143
prop,16.951045989990234,46.55502700805664
usual,14.609766960144043,-37.421600341796875
retained,13.658827781677246,18.8408145904541
pastor,57.53529357910156,-34.47892761230469
introduce,10.30463981628418,18.276575088500977
creeping,-39.84967803955078,-26.51467514038086
satisfies,-21.1879940032959,32.99641036987305
stretched,-35.94244384765625,-23.342294692993164
bird,-22.81451416015625,-42.58210754394531
mysticism,33.86634063720703,24.445283889770508
txt,69.682861328125,-2.461637020111084
print,52.020782470703125,-18.460336685180664
owns,7.149656772613525,-26.142314910888672
copyright,-46.27121353149414,37.16400146484375
distribute,26.44396209716797,-18.248756408691406
distributing,31.10430145263672,-20.217405319213867
tm,-4.480132102966309,8.82470703125
concept,7.614963054656982,46.9957389831543
copies,52.72370529174805,-19.019676208496094
fee,10.421067237854004,-28.231271743774414
paragraph,30.700138092041016,41.38990783691406
few,-5.08818244934082,2.6803064346313477
literary,34.887725830078125,30.37733268737793
located,24.90498161315918,-39.67003631591797
performing,-0.4695374369621277,38.46254348754883
references,25.31601905822754,40.80777359008789
attached,-13.1949462890625,-11.47227954864502
govern,20.451601028442383,18.20231819152832
viewed,21.512840270996094,24.073766708374023
copied,29.254980087280273,37.02098846435547
paragraphs,27.56962013244629,43.58707046508789
display,-7.768253803253174,47.743961334228516
convert,41.835235595703125,18.538837432861328
processing,18.141572952270508,-21.15865707397461
plain,20.3380126953125,40.33660888671875
version,29.83713150024414,34.5370979309082
alternate,10.566967010498047,20.789480209350586
derive,16.261157989501953,40.89632797241211
owed,7.552681922912598,-26.7772159576416
donate,7.996240139007568,-27.478864669799805
payments,11.917611122131348,-30.019615173339844
donations,9.893814086914062,-29.764190673828125
medium,-2.791301727294922,47.79530715942383
volunteers,28.098567962646484,-22.31752586364746
stored,-26.310888290405273,-34.341373443603516
damaged,6.019575119018555,-19.260540008544922
virus,-0.5475249886512756,-13.089598655700684
expenses,12.068807601928711,-30.198165893554688
breach,-3.135493040084839,12.96574878692627
liable,-27.871511459350586,15.384989738464355
indirect,0.6941697001457214,24.505338668823242
explanation,19.456153869628906,49.70376968383789
types,24.08599281311035,48.26790237426758
interpreted,21.270320892333984,35.89040756225586
maximum,9.801286697387695,12.479734420776367
production,15.044917106628418,-21.727693557739258
promotion,13.967769622802734,9.461648941040039
occur,8.516841888427734,17.404155731201172
computers,7.255801677703857,-39.938655853271484
aged,-4.076014995574951,-21.125118255615234
goals,3.508780002593994,57.182098388671875
generations,51.00595474243164,-0.010063298046588898
sections,23.86421012878418,-27.35187339782715
mississippi,30.20020866394043,-44.62565612792969
exempt,14.486420631408691,10.97758960723877
identification,-5.584046363830566,47.32307815551758
gregory,49.03032684326172,-35.03250503540039
irs,25.603193283081055,-17.075551986694336
uniform,-17.430280685424805,-26.174224853515625
prohibition,16.794958114624023,27.627355575561523
donation,9.747830390930176,-29.688196182250977
library,53.570404052734375,-18.94550132751465
edition,52.039466857910156,-23.822555541992188
pg,58.99802780151367,-14.143119812011719
subscribe,-0.47588875889778137,9.866461753845215
denmark,38.948734283447266,-4.888701915740967
knife,-25.485992431640625,-42.8642463684082
devotees,-0.06842907518148422,1.3838942050933838
initiated,19.807435989379883,12.376354217529297
shaykh,56.356136322021484,9.728860855102539
indian,40.271156311035156,2.089139938354492
shariah,16.93254280090332,17.66613006591797
imam,54.846473693847656,22.02194595336914
usama,52.61638641357422,19.014589309692383
ummah,50.48581314086914,11.689153671264648
liberate,-16.524789810180664,22.485666275024414
restore,-22.563640594482422,41.52174377441406
india,43.0138053894043,-2.6593217849731445
kufr,51.609737396240234,8.971128463745117
soften,-21.67243766784668,10.037810325622559
knives,-4.007809162139893,-37.651432037353516
iron,-39.37172317504883,-45.48196792602539
wet,-23.913427352905273,-45.65378952026367
tear,-29.24062156677246,-38.04603958129883
gas,-11.56170654296875,-58.30812072753906
final,13.309370994567871,45.647891998291016
defeat,46.82430648803711,4.625429153442383
syria,46.15321350097656,-0.07001429051160812
elimination,-10.259925842285156,46.6023063659668
swt,48.723289489746094,28.43179702758789
deen,-19.938709259033203,13.425326347351074
aiming,-12.303689956665039,30.527246475219727
prevail,-37.46110153198242,9.882624626159668
deceased,15.013084411621094,-44.45853042602539
keen,-5.566638946533203,26.101781845092773
guardians,34.575538635253906,-14.61572265625
ambassador,36.90891647338867,-6.143002510070801
tolerate,-4.588372707366943,33.64305114746094
wiping,-24.405019760131836,-26.738525390625
map,19.175779342651367,-28.1893367767334
hurt,-27.416120529174805,-0.724195659160614
weeping,-40.392112731933594,-5.755321979522705
ansar,52.68947982788086,15.927701950073242
blasphemous,-32.745296478271484,15.673114776611328
curses,-40.69230270385742,13.27878475189209
reputation,-14.860909461975098,27.683979034423828
conquest,45.45119857788086,1.215585470199585
corner,-16.21247673034668,-47.89302444458008
inch,-17.203683853149414,-44.95530700683594
loyalty,-22.34510040283203,43.55221939086914
sweat,-27.69447135925293,-37.32244110107422
declare,-36.271400451660156,31.269609451293945
algeria,35.631553649902344,-4.2508039474487305
knights,34.3824462890625,4.786059379577637
idols,-62.871360778808594,-1.2727611064910889
ramadan,47.01437759399414,21.388267517089844
revolution,31.90254020690918,14.616902351379395
downfall,-7.626698970794678,14.842289924621582
delay,-15.679313659667969,23.527284622192383
baha,29.751392364501953,51.965396881103516
abundance,-35.830718994140625,38.41411590576172
llah,29.713714599609375,51.91399002075195
abdu,29.726564407348633,51.93266677856445
revolutionary,33.17111587524414,14.960480690002441
relevance,11.769786834716797,35.179420471191406
dreamed,-30.5580997467041,-5.3364434242248535
articles,54.60477066040039,-21.96541404724121
scholarly,33.3149528503418,32.49800109863281
paris,31.32449722290039,-40.934749603271484
clergy,50.01382827758789,-9.35241413116455
examining,12.23566722869873,35.26810073852539
landscape,5.149837970733643,21.37331199645996
humankind,-9.40281867980957,41.1952018737793
superstitious,18.063169479370117,27.050403594970703
faculties,-3.705242395401001,48.21489334106445
sages,3.7096290588378906,4.634459495544434
falsehood,-48.40256881713867,32.22438430786133
mistakes,8.575404167175293,63.52223205566406
inherit,-40.034603118896484,34.783573150634766
cultures,7.93763542175293,51.53290939331055
upbringing,-5.017576217651367,-15.616823196411133
focuses,12.542084693908691,41.682003021240234
patriotic,36.05551528930664,8.32037353515625
warfare,23.358985900878906,4.576839923858643
animosity,-12.7008056640625,16.77824592590332
passion,-24.35153579711914,52.55305099487305
scourge,1.7552663087844849,-7.541357040405273
characterized,17.854684829711914,28.98557472229004
breeding,13.238157272338867,-20.75029945373535
prosperous,-1.1387405395507812,-5.836388111114502
village,24.33934783935547,-40.66437530517578
wept,-41.04652786254883,-5.263321399688721
piercing,-35.54753494262695,-27.518932342529297
skies,-44.23272705078125,-35.27862548828125
attitudes,1.62636137008667,44.75946044921875
blown,-39.53073501586914,-21.252277374267578
winds,-41.348480224609375,-33.37109375
peril,-40.54020309448242,8.200926780700684
confronted,1.4923135042190552,29.38208770751953
involves,12.21048355102539,42.8931999206543
zones,17.498197555541992,-19.426342010498047
destroys,-15.644474029541016,33.845794677734375
faster,-7.900493144989014,-45.80507278442383
sect,34.15807342529297,22.60153579711914
races,8.371912956237793,51.346290588378906
persians,45.83015823364258,3.301145076751709
french,40.3895378112793,4.304384231567383
structure,-1.2649285793304443,49.19552230834961
ancestors,39.07271957397461,2.590409994125366
dna,9.61361026763916,33.05188751220703
heritage,39.12860107421875,11.199092864990234
wolf,20.502450942993164,-30.9728946685791
distinctions,4.451722145080566,43.943416595458984
ocean,17.576650619506836,-31.510648727416992
sheep,-33.08683395385742,-55.66748046875
breadth,-0.7564918398857117,-23.741260528564453
bah,52.6546745300293,13.353702545166016
educated,32.60497283935547,-25.243505477905273
cared,-38.080772399902344,-2.5401978492736816
healed,-42.77122497558594,-2.092639207839966
asleep,-41.85654830932617,-9.059593200683594
immature,-7.136319160461426,27.934955596923828
maturity,-12.587965965270996,49.126705169677734
avoided,-4.361322402954102,33.49253845214844
stages,23.889793395996094,46.49189758300781
evidences,16.32788848876953,36.03701400756836
characterize,0.228948175907135,29.840059280395508
emerged,26.292421340942383,-3.535048723220825
descending,-38.194671630859375,-29.33389663696289
timely,-15.160247802734375,19.817378997802734
infancy,0.5529353618621826,15.388349533081055
species,14.388620376586914,-17.306556701660156
scientifically,9.00442886352539,33.33539962768555
embrace,-28.93533706665039,45.911563873291016
radical,33.86140823364258,14.216712951660156
manifestations,-17.708236694335938,48.666622161865234
birds,-30.94713592529297,-56.49502944946289
celestial,-43.52139663696289,39.88214874267578
irresistible,-24.084918975830078,46.84326934814453
cup,-27.334293365478516,-60.5821533203125
competitive,3.2534453868865967,19.53942108154297
chaotic,-7.596980571746826,18.825273513793945
disunity,-0.06539300829172134,27.997264862060547
precepts,-32.13277053833008,27.783159255981445
ceremonies,30.891767501831055,20.61395835876465
mystical,-14.065315246582031,59.95749282836914
buddha,3.2390551567077637,2.200105667114258
krishna,2.757791757583618,2.052578926086426
unbroken,-7.967243194580078,22.671222686767578
chain,-25.31626319885254,-23.939697265625
temples,-5.240986347198486,-29.311662673950195
clothed,-33.73570251464844,-41.95301818847656
splendor,-43.06074142456055,-18.678375244140625
follower,2.490898609161377,1.5748629570007324
illumination,-18.133960723876953,48.3989143371582
lamp,-41.87174987792969,-36.744171142578125
rays,-40.85426712036133,-35.490482330322266
warm,-41.03025436401367,-40.8719367980957
develops,-9.225110054016113,27.650644302368164
generosity,-35.90183639526367,47.306331634521484
vanish,-39.70626449584961,-21.015527725219727
spirituality,2.2211170196533203,62.0129508972168
dislike,-18.48080825805664,9.63551139831543
remedy,-16.9291934967041,28.420270919799805
doctors,11.826562881469727,-40.436161041259766
physician,-6.074586391448975,-0.556372344493866
inquisition,28.00063133239746,-5.080450534820557
contemporary,35.57718276977539,26.288469314575195
fundamentalist,35.25525665283203,20.416778564453125
rulers,-50.80525207519531,18.039030075073242
inhumane,7.95686674118042,-13.96193790435791
hungry,-27.04566764831543,-61.5339469909668
uneducated,-17.079700469970703,5.040106773376465
misled,-10.034571647644043,30.156291961669922
decay,-27.616146087646484,-21.633195877075195
decline,20.118133544921875,2.6221835613250732
green,-29.480833053588867,-48.98678207397461
labored,-16.54734992980957,19.779996871948242
undergoing,-10.235547065734863,23.000028610229492
vanished,-30.131181716918945,4.338056564331055
despised,-37.18867874145508,14.855911254882812
departure,-2.172043800354004,0.5175555944442749
blossoms,-39.190391540527344,-38.01515579223633
withered,-32.476470947265625,-46.68687438964844
perished,-37.977439880371094,16.013179779052734
stricken,-38.692359924316406,-1.6635774374008179
pp,52.08856964111328,-24.384807586669922
proclamation,16.870384216308594,3.107193946838379
waged,-9.265176773071289,19.81307029724121
persecuted,-48.990806579589844,16.079002380371094
executed,20.11627960205078,-11.32541275024414
apostates,52.583683013916016,6.301165580749512
heretics,26.669042587280273,22.314552307128906
reviled,-41.53471374511719,15.345271110534668
endowed,-7.117056369781494,46.55104064941406
imaginations,-30.011211395263672,-23.749916076660156
superstition,-15.87985610961914,31.58762550354004
assembling,-18.883914947509766,18.286935806274414
discoveries,6.490560531616211,37.907081604003906
fly,-21.199607849121094,-32.09482955932617
wing,31.806188583374023,8.489579200744629
necessities,-25.88939666748047,55.68453598022461
logical,10.644774436950684,38.36458206176758
validity,9.96018123626709,36.55754470825195
admonition,-28.920333862304688,25.76067352294922
